pathway,pval,padj,log2err,ES,NES,size,leadingEdge,topGenes
GSE43863_TH1_VS_LY6C_INT_CXCR5POS_MEMORY_CD4_TCELL_UP,1.65136955838125e-06,6.30142985899451e-05,0.643551836150722,0.66972242822415,1.30197844688083,193,IL6|SLC16A1|SOCS3|SERPINB9|MAK16|SELENOS|SLC7A6|DDX18|RCL1|DNAJC2|HMGA1|CTPS1|URB2|AATF|NSUN2|NAA50|NUS1|PNPT1|SRFBP1|RBM17|LSM12|UTP4|PSMB2|ZNF207|KSR1|MRPS2|IL15RA|SRM|ETF1|SMYD5|PDAP1|POP1|GRWD1|IDH3A|IFNLR1|CCT6A|UTP14A|CD40|IL10|POLR1F|IL2RA|CHAMP1|WDR4|MFHAS1|ANKRD40|NFKBIB|TRMT6|C5orf22|PGS1|WDR5|PLXNC1|ANKRD28|LMNB2|CLIP1|GEMIN4|EIF2S2|IFRD2|PUS1|FUT8|TMEM39A|MTRR|NFKB2|SUPV3L1|RRP9|CDK5R1|CPSF4|HACD3|AIMP2|BCCIP|ABCF2|RABL6|WDR36,"IL6, SLC16A1, SOCS3, SERPINB9, MAK16"
GSE43863_TH1_VS_TFH_EFFECTOR_CD4_TCELL_DN,0.00137141155808757,0.00756683704530308,0.45505986738723,0.618574989760516,1.20230468805246,192,RASGRP1|OTULINL|ETV3|HNRNPH1|GRAMD2B|RASSF3|CCR7|ACP6|CTPS2|ITPRIP|STK17B|PIGP|BCL7B|KLF13|ZMYM2|PBX1|RAB3IP|CRLF3|TAGLN|CAMK4|H3C14|SELENOP|CDC14B|NUFIP2|ATP10D|FAM102B|RHOT1|CARD6|SMIM14|BACH1|PDE1B|RFX1|WDR82|SIDT1|FGF13|CREBBP|TNRC6C|UPK3BL1|WNT5B|ZNF236|HSF1|PIK3CA|ARHGEF1|SENP7|INVS|TRIM65|VPS26A|FCGRT|C1orf52|RIPOR1|CARNS1|FAM117A|PNPLA7|TRIO,"RASGRP1, OTULINL, ETV3, HNRNPH1, GRAMD2B"
GSE43863_TH1_VS_TFH_MEMORY_CD4_TCELL_UP,0.000173446213487219,0.00187784433802162,0.518848077743792,0.639206530056229,1.24252325031633,195,SLC16A1|NCS1|SERPINB9|GTPBP4|MAK16|SH2D2A|IL1R2|SLC7A6|SLC7A1|DDX18|AHR|RCL1|USP36|URB2|MAFF|PMP22|NAA50|WDR3|NUS1|EIF2S1|SRFBP1|UTP4|FTSJ3|EIF5B|PFKP|CDV3|SRM|ETF1|PDAP1|MYO1E|ATP1B3|HSPA9|CCT6A|CHAMP1|XCL1|MAP2K3|UQCRQ|SMAD3|U2SURP|ZC3H12C|ADM|PPIF|RDH11|ERAP1|PLEK|SNRPD1|FNBP1|IFRD2|MTRR|RRP9|DUSP4|CDK5R1|ZNHIT6|IDE|BEX3|MFSD5|AIMP2|WDR36|CDC34|SLC25A32|TLCD3A|EGR2|BEX1|SF3B4|KTI12,"SLC16A1, NCS1, SERPINB9, GTPBP4, MAK16"
GSE43955_10H_VS_30H_ACT_CD4_TCELL_UP,0.000171178975219408,0.00186573594467328,0.518848077743792,0.637751590165547,1.23918790185815,189,CH25H|IL6|SERPINE2|PLAUR|LPL|FHL2|HLA-DRB1|DHX15|STX6|LCP1|CCL22|MSN|TOM1L1|PLPP3|PPP1R15A|SNTB1|MRPS2|ANXA5|LYSMD2|SMYD5|KCNJ1|CPXM1|PNN|AMZ2|TPSB2|ST3GAL5|UPP1|ETS2|IPO5|CXCL13|INPP5D|TRPC6|ENO2|ABCD3|CCNF|ARPC5|EIF2D|OSBPL11|CCL13|SH3BP2|PCDH12|ID3|PLAT|LANCL2|CD320,"CH25H, IL6, SERPINE2, PLAUR, LPL"
GSE43955_10H_VS_30H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP,0.00620920493562729,0.022145861234536,0.407017918923954,0.605070918211768,1.17632316716796,194,DIO2|PTGES|ST3GAL1|GGT5|SLC9B2|ADGRE5|PPARD|SEMA3C|PDPN|LCP1|TOM1L1|CFH|RAD17|ITGAX|EPHX2|MGST2|SLC25A15|MRTO4|KCTD20|H3-5|CPXM1|CACNA1A|CYP1A1|SMAD3|DHFR|GP1BA|PGS1|KIAA0930|CDC45|ZFP91|ABCD3|EIF2D|WBP11|GRB2|CDC42SE1|USP18|SMARCD1|PROC|VPS26A|NDE1|WBP4|FBP1|BEX4|TNIP1|CCL5|PTPN20|RUNDC3A|SOX2|UIMC1|CD48|ATP6V0A1|EDN3|SUDS3|SAPCD1|OCEL1|GTF2I|GPR65,"DIO2, PTGES, ST3GAL1, GGT5, SLC9B2"
GSE43955_10H_VS_60H_ACT_CD4_TCELL_DN,0.000128101558114849,0.00153344174726178,0.518848077743792,0.642910143980356,1.24972252972688,195,MIA2|MFAP4|ERO1B|SLC16A1|PHLDA1|GJA1|BASP1|SELENOS|CYTIP|IL1R2|ADPGK|FRRS1|HK1|PTPRE|PRDX5|GRK5|TGIF1|SPSB1|DUSP1|ELAVL4|HK2|IGF1R|KLF3|ERRFI1|HLA-E|NAA38|IL10|HNRNPR|PPP3CA|JUNB|MYT1L|ATXN2|WASHC3|PTK2B|NR0B1|ATP5IF1|CRYBG1|ANKRD28|LYVE1|TSPAN33|ANKZF1|RCAN1|EIF2S2|S100A6|WDR82|AHNAK,"MIA2, MFAP4, ERO1B, SLC16A1, PHLDA1"
GSE43955_10H_VS_60H_ACT_CD4_TCELL_UP,0.00194242145350745,0.00986806811416924,0.45505986738723,0.615346203422631,1.19549017163161,188,CH25H|TFPI|HIPK1|IL13RA2|RRS1|HLA-DRB1|PPP1R1A|AMACR|PHTF2|PES1|HARS1|PRDX1|CRYZ|ANXA5|DHODH|GRWD1|NAA38|RNASEH2C|ISOC1|ERGIC3|UQCR11|ADM|ATP6V1A|SART1|LSM14A|EWSR1|CNOT2|FOXF1|FOXK1|ETFB|EIF3D|PAN2|EBF3|NDE1|ADRM1|NEU1|GLB1|TNIP1|SIX3|MPG|BCKDHB|RUVBL1|CD247|DPP3|LARS1|C12orf57|TRAIP|KCTD10|TRAPPC1|PPP2R5A|CTSK|NANS|ALDH9A1|PSPC1|TMEM222|SHD|SSU72|P2RY1|BCAS3|ATRX,"CH25H, TFPI, HIPK1, IL13RA2, RRS1"
GSE43955_10H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN,8.4058824517145e-06,0.00020374855375499,0.593325476396405,0.659199667559528,1.28126559235168,192,BMPR1B|PHLDA1|THBS2|PLAUR|HAS2|BASP1|INHBA|CYTIP|IL7R|BCL6|ELK3|WWTR1|MCL1|EMP1|MGP|HIVEP1|DUSP6|SNX9|DUSP1|IL11|SLC35E4|TFPI2|OLR1|HK2|C1QTNF1|RXRG|IKZF2|SYT17|APEX1|NYNRIN|TAGLN|TENM1|P2RX7|PABPC4|IRF1|LSM4|PON1|SBDS|MAPK6|ZEB1|TIMP3|PPP4R2|IFI27L2|COMMD9|CDH8|MYH10|RCAN1|S100A6|JARID2|CR2|CCN1|ANXA2|ZFP36L2|SLC1A2|HPCAL1|BHLHE40|LIPA|B4GALT6|H1-5|NDUFA2,"BMPR1B, PHLDA1, THBS2, PLAUR, HAS2"
GSE43955_1H_VS_10H_ACT_CD4_TCELL_DN,0.00257137933028072,0.0121275509168709,0.431707695803346,0.610751259406476,1.18709795024633,192,OGN|SERPINE2|PDX1|AXL|RNF4|CYTIP|IL1R2|ZNF326|PODXL|PBDC1|TCF7|MGP|DUSP6|PTPN12|CASQ2|HK2|HLA-E|LRRC8A|WDR1|CRLF3|IL10|PCDHA10|ZPR1|SLC23A3|RETREG1|VCL|TCTA|G0S2|EMCN|TXNIP|SNAP91|ITGB7|EPB41L2|C19orf12|S100A6|CCT2|AHSG|FOXF1|FGGY|WASF2|SUPV3L1|MYO5B|PTHLH|CTTN|FTL|CCR5|CPSF7|ECE1|INO80C|TNC|COL7A1|CSF3|NELFCD,"OGN, SERPINE2, PDX1, AXL, RNF4"
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN,6.14799583768156e-05,0.000873266347556401,0.538434096309916,0.649619761661247,1.26265518817517,191,SERPINE2|FJX1|IL1RL1|DCN|BMPR1B|GJA1|DCK|GTPBP4|NR4A1|CYTIP|FRMD6|CHST2|ANXA1|YES1|FRRS1|CRABP2|RPIA|TUBB6|YBX3|OLR1|ELAVL4|AHI1|CLIC4|CMTM8|MYO1E|PLTP|HLA-E|IL10|RBM15|KLF10|SLC23A3|ZC3H12C|CXCL13|TIMP3|RELB,"SERPINE2, FJX1, IL1RL1, DCN, BMPR1B"
GSE43955_1H_VS_10H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP,0.0175730331203471,0.0449899197910305,0.352487857583619,0.589741929231455,1.14637135933519,195,TFPI|SWAP70|DENND5A|NT5E|FKBP2|SEMA3C|UTP3|IRS1|CLP1|GEM|ELOA|NAA15|TYRP1|DPEP1|FGF10|PEX11B|ROGDI|TYROBP|RPS29|GABARAP|SVIL|CCDC47|HLA-DRA|LCP2|SMIM4|CAST|MSH3|GPAT4|NNT|EMCN|VPS37B|SEC11C|BID|GPATCH2|CNOT2|CYP27B1|DDX19A|HTATIP2|PLEKHO1|NME3|LBR|BHLHE40|CDC20|GLCE|SIX3|NDUFB4|COX7A2L|CDK11B|HEXA|BPNT1|HSD11B1|ENTPD1|CS|CCNG2|RPS6KB1|PCCB|ZNF358|NDUFB7|NDUFB5|COL9A2|PLAA|NDST1|CACUL1|SNX6|CLCN3|SSU72|ARHGAP39|SCG2|NUSAP1|ZBTB2|CIDEB|SMPDL3A,"TFPI, SWAP70, DENND5A, NT5E, FKBP2"
GSE43955_1H_VS_20H_ACT_CD4_TCELL_UP,0.00420146779888697,0.0169309769364577,0.407017918923954,0.608186902369362,1.18212282473222,191,CH25H|IL6|CXCL9|EDNRB|IER2|DDX18|SASH1|RRP1|ELK3|CLEC4E|NSUN2|MAFF|PNPT1|PRDX5|PPP1R15A|DKK1|KPNA4|CD68|IL1RN|PSME3|GNPDA1|KLF4|SIRPA|IL4R|CACNA1A|TENM1|MAFB|IKZF1|EFNB2|ATP5IF1|COMMD4|PPP4R2|MED12L|SELENOW|PHF12|AXIN1|MRPS5|UQCC1|HTATIP2|PLEKHO1|IRAG2|ADRM1|PSMD12|GLB1|ABCF2|CDC34|TNIP1,"CH25H, IL6, CXCL9, EDNRB, IER2"
GSE43955_1H_VS_20H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN,8.82269380437027e-06,0.000210706687327902,0.593325476396405,0.660035616862054,1.2824870432681,189,PDE1A|SERPINE2|DCN|PTGS2|PHLDA1|LPL|GJA1|BASP1|CXCL9|CYTIP|FRMD6|RPGR|SASH1|SEMA3C|WWTR1|PRDM1|CCR7|TSR1|FRRS1|MGP|OSMR|OLR1|HK2|CLIC4|ISG20|CD59|IKZF2|CCT6A|WDR1|FERMT2|IL10|PCDHA10|TWIST1|DDR2|TAGLN|ATXN2|SMIM4|VCL|CTSE|PLIN2|TIMP3|KDELR3|ABCD3|CSF1|SCOC|C19orf12|S100A6|CR2|SCAMP1|GNAI2|CACNA2D1|B4GALT6|ITM2B|APOC1|TNC|UIMC1|HS3ST1|HOXA4|SIAE|CISH|GPC4|CSF3,"PDE1A, SERPINE2, DCN, PTGS2, PHLDA1"
GSE43955_1H_VS_42H_ACT_CD4_TCELL_DN,0.00606048326339786,0.0219366080678116,0.407017918923954,0.604375807005238,1.1747152616959,191,PDGFRA|PDE1A|TBX3|IL6|FJX1|TWIST2|CDK8|VCAN|GRK5|DAPK2|SNX9|ELAVL4|PDLIM4|HSPA4L|DPEP1|ANAPC1|SVIL|PCDHA11|TENM1|AKAP12|PSPN|CRYBG1|SAR1A|CCNF|SEC11C|CCT2|LTBP4|CYP27B1|CACNA2D1|S1PR1|PIM3|CDC20|FBP1|GOLIM4|FOXA2|TPPP3|SRCAP|NRK|HSD11B1|KLF5|GLTP|FBN1|MRPL55|TINAGL1|CNGA3|RGS7|MLLT11|POU2F3|VHL|GATM|ARHGAP39|BCAS3|CYP3A7|ASXL1|BAAT|CIDEB|NTSR1|INSM1,"PDGFRA, PDE1A, TBX3, IL6, FJX1"
GSE43955_1H_VS_42H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN,0.0187745797146894,0.047393654077703,0.352487857583619,0.590719846429195,1.14842313478594,194,A2M|SERPINE2|LPL|GTPBP4|TWIST2|PMM1|CYTIP|YES1|ME1|ZDHHC5|MGP|TUBB6|CLIP4|TUBA1C|HK2|IGF1R|IL15RA|B9D1|TM4SF1|NFKB1|IL10|PGF|TAGLN|ZC3H12C|ISOC1|CTSE|MAPK6|PLIN2|TIMP3|COMMD9|MMP12|SYT4|FAM83G|DTNB|CALCR|WFS1|NKIRAS2|PIM3|B4GALT6|CCR5|FAM117A|FOXA2|ZKSCAN3|MGAT3|CCR3|STMN3|TPPP3|CYP2B6|PIPOX|HIF1A|PRKCG|RPL39L|TM7SF2|SLC7A8|PLAC8|TEK|PRL|CTSK|KARS1|MAP6|PRUNE1|TGDS,"A2M, SERPINE2, LPL, GTPBP4, TWIST2"
GSE43955_1H_VS_60H_ACT_CD4_TCELL_DN,0.00133459570078322,0.00745659432822917,0.45505986738723,0.622389091778931,1.20999156564313,194,CH25H|A2M|TBX3|SERPINE2|C1R|GJA1|TWIST2|MRPS33|TGFBR2|YES1|RRP1|PPP1R15A|DAPK2|LAMA2|IL1RN|IL6ST|TGFB3|GADD45B|ERRFI1|ITGAX|KLF4|IL4R|PEX11B|TM4SF1|GALNT2|RPS29|CTNNA2|IRF1|ADGRD1|BLK|PSPN|CCDC71L|BACH1|COMMD9|SELENOW|DTNB|NFIL3|TERF1|LTBP4|PTGER4|CYP27B1|HTATIP2|EBF3|GLCE|DAO|CPSF7|PEX5|FOXA2|MCM3AP,"CH25H, A2M, TBX3, SERPINE2, C1R"
GSE43955_1H_VS_60H_ACT_CD4_TCELL_UP,0.00104006956604479,0.00637386028398767,0.45505986738723,0.620312232557222,1.20574816687292,196,IL18R1|PHLDA1|SWI5|PLAUR|RRP12|CYTH1|CPEB2|LCP1|PMP22|BUB1|PRDX5|TUBB6|RANBP1|DUSP1|IL1RN|AREG|CLIC4|GK|IGF1|NXF1|PLTP|SNAI1|HLA-DQA1|SNRPA|IL10|SMAD3|H3C7|STRN4|GPCPD1|LATS2|RBM22|SNRPD3|EIF1AX|ASIP|MDFIC|ALAS1|RCAN1|CCN1|USP18|RORC|ELF4|EIF3D|PTGER4|HNF1A|SDHC|NUTF2|CCR5|NDUFA2|COX17|INO80C|CD48|TRIO|NAB1|ZNF467|FXYD5,"IL18R1, PHLDA1, SWI5, PLAUR, RRP12"
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_DN,0.000284809368655593,0.0027048562262964,0.49849310876659,0.636659980700308,1.23746547623338,191,SERPINF1|IL6|PHLDA1|LPL|TWIST2|FRMD6|PNP|CCL22|NSG1|PTPRE|SP1|AHI1|AMOTL2|IL15RA|FOXL1|C1QTNF1|SNAI1|AGO2|CCT6A|CCND1|LIFR|NAA38|MFHAS1|DUSP19|UPP1|MYT1L|CTSE|IPO5|CXCL13|CRYBG1|AK4|ARL4D|RBP2|CSF1|MAPRE3|CHRNA7|WDSUB1|RCAN1|HAGH|S100A6|LDHB|RRP9|C2CD2|GJA4|LMO7|TOP1|PLAT|LANCL2|TSKU|TRIP12|EGR2|CISH|PIPOX|PTRH1|CDH1|KLF5|PITPNA|ARL1|FZD2|SYP|DKK2|RPL39L,"SERPINF1, IL6, PHLDA1, LPL, TWIST2"
GSE43955_1H_VS_60H_ACT_CD4_TCELL_WITH_TGFB_IL6_UP,0.00124255613114105,0.00710532097525725,0.45505986738723,0.618982214241301,1.20321016222948,195,UCK2|GJA1|ACSL5|RASSF2|MPP1|BCL6|IER2|SEMA3C|PDPN|ZFP36|TNFRSF9|SPHK1|JAK1|MAP3K3|CFH|LAMA2|RAC1|IL6ST|ARG2|PDE1C|ISG20|SIRPA|BBS9|GABARAP|SH3GL1|IKZF1|VWF|KIAA0930|RELB|ADM|GNAI3|SUPT6H|PFKFB3|VPS37B|MDP1|EPS8|ABCC1|ISL1|GRB2|TLE3|USP18|GNAI2|LAMTOR3|AIMP2|LITAF|CD48|KLRD1|NAA40|HDAC2|NAB1|HEXA|DPYSL2|LDAH|SAPCD1|CIAO2A|CYTH3|ADIPOR2|CAPZA2|MNS1|SPEF1|MAPK1,"UCK2, GJA1, ACSL5, RASSF2, MPP1"
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN,1.15510845364701e-06,4.89364207492891e-05,0.643551836150722,0.672852407708212,1.30739080266615,189,ACSL4|HGF|FJX1|PTGS2|PHLDA1|LPL|BASP1|CXCL9|IL7R|AHR|RCL1|SSB|CPEB2|PRDM1|CLEC4E|ZFP36|MEST|EBNA1BP2|RHOQ|PRDX5|CYB5R4|NOP58|DUSP1|EHD1|OLR1|ANXA5|CLIC4|WIPF1|ST6GAL1|EGR1|IL10|EXOC4|MAP2K3|GSTZ1|ASF1B|YBX1|CTSE|EFNB2|RCBTB1|IFI27L2|TRPC6|ABCD3|LSM14A|EIF1AX|MDFIC|ZBTB16|RCAN1,"ACSL4, HGF, FJX1, PTGS2, PHLDA1"
GSE43955_TGFB_IL6_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN,0.00613484409399461,0.0220257630257493,0.407017918923954,0.600207547511102,1.16660447014913,192,A2M|NR4A2|RRP1B|NOP16|IMP4|DCK|FHL2|BHMT2|CYTIP|NEFL|IER2|PIK3R1|TSR1|TUBA1C|TGFB3|B9D1|RXRG|CRYL1|GALNT2|RMND1|PGF|TAGLN|IKZF1|UPP1|CTSE|PSMD3|SNRPD3|MYH10|PTPN9|PDZK1|MCFD2|OPN1LW|RAB21|COPZ2,"A2M, NR4A2, RRP1B, NOP16, IMP4"
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_DN,0.0132270145024293,0.037206705921383,0.380730400722792,0.594412455339635,1.15545017347076,195,RASGRP1|CD86|PHLDA1|MYC|DAB2|GFPT2|PDPN|ZFP36|MCL1|EMP1|EBNA1BP2|EPHA2|OSMR|SRRT|PLA2G4A|ARIH2|RAC1|EZR|ACYP1|IL6ST|IPO4|CLIC4|BBS9|CCDC47|RBM15|JUNB|CDK5|CLN8|RELB|COMMD4|KAT2B|PFKFB3|TRPC6|RYK|NDUFB11|OXCT1|TLE3|PRRG2,"RASGRP1, CD86, PHLDA1, MYC, DAB2"
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_52H_UP,0.000636542635145292,0.00465651008772953,0.477270815362862,0.626363919748526,1.21769257564794,197,CH25H|MFAP4|PLAUR|EMP3|NLK|MAK16|ANTXR2|PITPNC1|PEA15|FRMD6|LRRC59|PNP|CCL22|NSUN2|NUS1|PTX3|HCLS1|CYB5R4|EIF4H|DBI|FOXL1|ISG20|PPP1R21|KCNJ1|CPXM1|AMZ2|ST3GAL5|MFHAS1|IPO5|BOD1L1|CDC45|RDH11|TFRC|CSF1|MKRN1|WDR82|OSBPL11|CYP7B1|CCL13|MYO5B|ANXA2|C2CD2|TOP1|PLAT|TSKU|UIMC1|EGR2|CISH|RNF208|RTTN|FOXM1|PTCH1|CS|ADIPOR2|CCNG2|SYP,"CH25H, MFAP4, PLAUR, EMP3, NLK"
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_DN,0.000966438317610918,0.00609907705103678,0.477270815362862,0.623809465822273,1.2127210396917,193,ERO1B|IL1RL1|PTGER2|WDR74|GJA1|OTULINL|RASSF2|BCL6|IER2|STAT5A|AHR|ZFP36|PIK3R1|TNFRSF9|HK1|MAP3K3|SPSB1|SRRT|MOB1A|SLC46A1|IL6ST|ARG2|FXYD2|ISG20|HLA-E|ZNF281|AUP1|JUNB|MAPK6|ZEB1|ADM|PFKFB3|TXNIP|WDR6|MKRN1|MT2A|EWSR1|TLE3|SCAMP1|PTGER4|FMNL3|GLMP|HIVEP2|RPL28|CNR2|LITAF|MEF2C|ECE1|RERE|ELL|YTHDF2|TOPBP1|S100PBP|RNF138|SEC61A1|GLTP|MNS1|ATP11A,"ERO1B, IL1RL1, PTGER2, WDR74, GJA1"
GSE43955_TH0_VS_TGFB_IL6_IL23_TH17_ACT_CD4_TCELL_60H_UP,0.000330377962607867,0.00298627353214384,0.49849310876659,0.635180635023991,1.23459009650581,191,HIPK1|C1R|PHLDA1|HNRNPAB|PLAUR|LPL|RASSF2|NR4A1|ANTXR2|PTGIS|KITLG|PFKFB2|PRDX1|GEM|UTP4|ACYP1|TUBA1C|OLR1|IL15RA|ERRFI1|CNR1|ISG20|GRWD1|SYT17|KLF6|CFHR1|TAGLN|HPCA|DHFR|ISOC1|PDE6B|LEF1|SNRPD3|RDH11|ATP6V1A|ARL4D|SART1|ATP6V1C1|FAM83G|RYK|BCL2|RCAN1|CR2|CCN1|RRP9|PAN2|IDE|S100A14|C11orf1|BHLHE40|MTERF2|CCL5|CD48|BCKDHB|EPHA5|MGAT3|MAP3K2|CD247|TXNDC12,"HIPK1, C1R, PHLDA1, HNRNPAB, PLAUR"
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_DN,0.0126291898495111,0.0359400776558518,0.380730400722792,0.591508280694109,1.14992570079721,193,IL6|BMPR1B|SLC41A1|CXCL9|FZD7|MRPS33|RASA4|RMDN3|GABPB1|PRRX1|LPAR1|DKK1|IL11|IL1RN|IL4R|HLA-E|EIF3B|MMP24|TENM1|MAFB|ADRA2C|SELP|ERGIC3|CALU|GABRA2|ICOS|CRYBG1|NBL1|ADM|PPP4R2|MED12L|MPRIP|MAP2K6|CCNA2|IDNK|PHF12|HPF1|RYK|IL18BP|NR2F2|GBP2|AARS1|DPYSL4|WFS1|NKIRAS2|TEAD3|RALY|PTPN20|KLRD1|RAD23A|CISH|PIPOX|DIAPH1|TRO|RIPK1|PRKCG|EXTL3|IYD|GADD45G|KARS1|FIS1|NFATC1|HBB|CHFR|FAM162A|HDHD2|EXOSC7|EEF1B2|NCOA5|MACROD2|INSM1|PIGA|GBP4,"IL6, BMPR1B, SLC41A1, CXCL9, FZD7"
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_10H_UP,0.000590749021584325,0.00438739212371773,0.477270815362862,0.624560454523569,1.21400575971012,196,FGF7|CD86|SLC16A1|PHLDA1|GJA1|DAB2|EDNRB|IER2|PTPRG|KIF4A|RCL1|FRRS1|HK1|EMP1|RHOQ|BZW2|DUSP1|SPAG5|IL1RN|IL6ST|ARG2|ITGB5|DECR1|LDHA|MBD2|CCND1|IL10|KLF10|PABPC4|ETS2|MYT1L|KMT2E|TIMP3|DUSP12|IREB2|PFKFB3|SPRYD4|TSPAN33|ANKZF1|WDR82|EWSR1|OTUD4|C2CD2|PIM3|DDX19B|LITAF|NDUFA2|NDRG3|CD53|CSF3|APOH|CD93|C2CD3|PIPOX|CDH1|MAGEL2|SYP|DKK2|ATP11A,"FGF7, CD86, SLC16A1, PHLDA1, GJA1"
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_1H_UP,2.33174680585178e-05,0.000435259403759,0.575610261071129,0.65452195274081,1.27235936200394,198,CH25H|IL6|CD86|BMPR1B|SOCS3|SLC41A1|GJA1|IMP4|LTBP1|DCK|CXCL9|EDNRB|AMACR|SPHK1|EMP1|PCK1|BZW2|PPP1R15A|DKK1|UTP4|PRKAR1B|SLC35E4|IL1RN|ELAVL4|AHI1|ITGB5|ERRFI1|GMCL1|IL4R|HLA-E|EIF6|MAFB|IRF1|SMAD3|SELP|CALU|ATP5IF1|MED12L|BACH1|FEZ2|NFIL3|MT2A|RCAN1,"CH25H, IL6, CD86, BMPR1B, SOCS3"
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_20H_UP,0.00127937194546974,0.00724779083526579,0.45505986738723,0.618557658318507,1.20233766719076,196,WDR74|NR4A1|RNF4|CEBPB|IL1R2|BMP6|BCL6|IER2|PPRC1|PPARD|SEMA3C|PDPN|TSR1|IRS1|PEBP1|CD68|GEM|UCHL1|GK|U2AF1|MRTO4|SLC5A6|CD74|IL10|PCDHA10|PPP3CA|KLF10|H3C14|JUNB|CSNK1E|ZC3H12C|KRR1|ATXN2|SMIM4|RALA|PTK2B|SEBOX|KMT2E|TCTA|GPAT4|SCOC|PPL|ASIP|SCAMP1|WASF2|ASCL2|MAP2K1|ADRM1|NEU1|CCL5|INO80C|ZNF146|CYP2J2|HOXA4|PRPS2|TXNDC12|FOS,"WDR74, NR4A1, RNF4, CEBPB, IL1R2"
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_30H_UP,9.30652563073905e-05,0.00119319454928844,0.538434096309916,0.643761584497031,1.25150909185986,193,CH25H|SERPINE2|SFRP1|PTGS2|SOCS3|GJA1|CXCL9|EPHA3|RPGR|CMBL|SASH1|MEST|PTX3|RBMS1|NOP58|NOLC1|IL6ST|GADD45B|SRM|ERRFI1|IL4R|DPEP1|RPS29|XPO6|MYL6B|IRF1|LCP2|RBL2|ADGRD1|SELP|SLC16A7|HAPLN1|UBXN11|CCL7|BACH1|RO60|ABCD3|DCLRE1A|GTF2F2|DTNB|NFIL3|APOB|MT2A|RCAN1|CNOT2|LTBP4|PTGER4|CACNA2D1|LITAF|PEX5|MCM3AP|KLRD1|BCKDHB|PRX|DDIT4|SEMA3E|NAB1|BPNT1|CD93|HSD11B1|KLF5|ILF2|DYRK1A|PTCH1|RNF138|ORC1,"CH25H, SERPINE2, SFRP1, PTGS2, SOCS3"
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_42H_UP,0.00301535139987831,0.0134040073177072,0.431707695803346,0.60870638614586,1.183123394617,192,MYBBP1A|IL1RL1|C1R|PLAUR|OTULINL|RASSF2|CYTIP|IL1R2|BOP1|PMP22|PFKFB2|PRDX1|GRK5|SPSB1|MOB1A|TTL|PEBP1|OLR1|UCHL1|SH2B3|IL15RA|FERMT2|AUP1|SMC6|NAA38|ACADM|LAP3|IRF1|ISOC1|ASF1B|EFNB2|SHBG|SART1|MEIS2|LSM14A|AOPEP|KCNK3|RCAN1|AHNAK|EIF3D|SAP30BP|NDE1|PLAT|RAB3A|PURA|RPL28,"MYBBP1A, IL1RL1, C1R, PLAUR, OTULINL"
GSE43955_TH0_VS_TGFB_IL6_TH17_ACT_CD4_TCELL_4H_UP,0.000362276041084901,0.0031630983372144,0.49849310876659,0.630661792409321,1.22586539520512,196,IL1R1|IL6|CD86|PTGS2|BMPR1B|SOCS3|GJA1|OTULINL|CXCL9|SLC7A1|GAR1|CSF2RA|MEST|SPHK1|PAG1|PPP1R15A|CYB5R4|HK2|ERRFI1|DDX3X|IL4R|H3-5|EIF6|PARD3|ADAMTS1|CACNA1A|RPP14|IRF1|JUNB|SELP|RALA|SEBOX|MTDH|RELB|CASK|BACH1|PTDSS1|SEC14L2|NFIL3|ADSS2|KCNK3|MT2A|IL18BP|RCAN1|EIF2S2|WDR82|OSBPL11|PGRMC1|PTGER4|MAP2K1|LBR|GNG12|NEU1,"IL1R1, IL6, CD86, PTGS2, BMPR1B"
